2017-06-09T15:49:36.334000Z,MTC_HAAS,5,1.3,1000,21840,20839,21839
AccumulatedTime,yltime,2017-06-09T15:39:32.344000,total_time,21560,X:TOTAL,42474.694,
AccumulatedTime,yltime,2017-06-09T15:39:30.180000,total_time,21559,X:TOTAL,42472.53,
AccumulatedTime,yltime,2017-06-09T15:39:28.020000,total_time,21558,X:TOTAL,42470.37,
AccumulatedTime,yltime,2017-06-09T15:39:25.830000,total_time,21557,X:TOTAL,42468.18,
AccumulatedTime,yltime,2017-06-09T15:39:23.670000,total_time,21556,X:TOTAL,42466.02,
AccumulatedTime,yltime,2017-06-09T15:39:21.500000,total_time,21555,X:TOTAL,42463.85,
AccumulatedTime,yltime,2017-06-09T15:39:19.330000,total_time,21554,X:TOTAL,42461.68,
AccumulatedTime,yltime,2017-06-09T15:39:17.160000,total_time,21553,X:TOTAL,42459.51,
AccumulatedTime,yltime,2017-06-09T15:39:15,total_time,21552,X:TOTAL,42457.35,
AccumulatedTime,yltime,2017-06-09T15:39:12.840000,total_time,21551,X:TOTAL,42455.19,
AccumulatedTime,yltime,2017-06-09T15:39:10.680000,total_time,21550,X:TOTAL,42453.03,
AccumulatedTime,yltime,2017-06-09T15:39:08.520000,total_time,21549,X:TOTAL,42450.87,
AccumulatedTime,yltime,2017-06-09T15:39:06.346000,total_time,21548,X:TOTAL,42448.696,
AccumulatedTime,yltime,2017-06-09T15:39:04.196000,total_time,21547,X:TOTAL,42446.546,
AccumulatedTime,yltime,2017-06-09T15:39:02.026000,total_time,21546,X:TOTAL,42444.376,
AccumulatedTime,yltime,2017-06-09T15:38:59.856000,total_time,21545,X:TOTAL,42442.206,
AccumulatedTime,yltime,2017-06-09T15:38:57.696000,total_time,21544,X:TOTAL,42440.046,
AccumulatedTime,yltime,2017-06-09T15:38:55.536000,total_time,21543,X:TOTAL,42437.886,
AccumulatedTime,yltime,2017-06-09T15:38:53.366000,total_time,21542,X:TOTAL,42435.716,
AccumulatedTime,yltime,2017-06-09T15:38:51.196000,total_time,21541,X:TOTAL,42433.546,
AccumulatedTime,yltime,2017-06-09T15:38:49.036000,total_time,21540,X:TOTAL,42431.386,
AccumulatedTime,yltime,2017-06-09T15:38:46.876000,total_time,21539,X:TOTAL,42429.226,
AccumulatedTime,yltime,2017-06-09T15:38:44.706000,total_time,21538,X:TOTAL,42427.056,
AccumulatedTime,yltime,2017-06-09T15:38:42.546000,total_time,21537,X:TOTAL,42424.896,
AccumulatedTime,yltime,2017-06-09T15:38:40.396000,total_time,21536,X:TOTAL,42422.746,
AccumulatedTime,yltime,2017-06-09T15:38:38.236000,total_time,21535,X:TOTAL,42420.586,
AccumulatedTime,yltime,2017-06-09T15:38:36.074000,total_time,21534,X:TOTAL,42418.424,
AccumulatedTime,yltime,2017-06-09T15:38:33.914000,total_time,21533,X:TOTAL,42416.264,
AccumulatedTime,yltime,2017-06-09T15:38:31.754000,total_time,21532,X:TOTAL,42414.104,
AccumulatedTime,yltime,2017-06-09T15:38:29.594000,total_time,21531,X:TOTAL,42411.944,
AccumulatedTime,yltime,2017-06-09T15:38:27.424000,total_time,21530,X:TOTAL,42409.774,
AccumulatedTime,yltime,2017-06-09T15:38:25.264000,total_time,21529,X:TOTAL,42407.614,
AccumulatedTime,yltime,2017-06-09T15:38:23.104000,total_time,21528,X:TOTAL,42405.454,
AccumulatedTime,yltime,2017-06-09T15:38:20.944000,total_time,21527,X:TOTAL,42403.294,
AccumulatedTime,yltime,2017-06-09T15:38:18.764000,total_time,21526,X:TOTAL,42401.114,
AccumulatedTime,yltime,2017-06-09T15:38:16.604000,total_time,21525,X:TOTAL,42398.954,
AccumulatedTime,yltime,2017-06-09T15:38:14.444000,total_time,21524,X:TOTAL,42396.794,
AccumulatedTime,yltime,2017-06-09T15:38:12.274000,total_time,21523,X:TOTAL,42394.624,
AccumulatedTime,yltime,2017-06-09T15:38:10.104000,total_time,21522,X:TOTAL,42392.454,
AccumulatedTime,yltime,2017-06-09T15:38:07.934000,total_time,21521,X:TOTAL,42390.284,
AccumulatedTime,yltime,2017-06-09T15:38:05.760000,total_time,21520,X:TOTAL,42388.11,
AccumulatedTime,yltime,2017-06-09T15:38:03.600000,total_time,21519,X:TOTAL,42385.95,
AccumulatedTime,yltime,2017-06-09T15:38:01.440000,total_time,21518,X:TOTAL,42383.79,
AccumulatedTime,yltime,2017-06-09T15:37:59.290000,total_time,21517,X:TOTAL,42381.64,
AccumulatedTime,yltime,2017-06-09T15:37:57.090000,total_time,21516,X:TOTAL,42379.44,
AccumulatedTime,yltime,2017-06-09T15:37:54.910000,total_time,21515,X:TOTAL,42377.26,
AccumulatedTime,yltime,2017-06-09T15:37:52.750000,total_time,21514,X:TOTAL,42375.1,
AccumulatedTime,yltime,2017-06-09T15:37:50.580000,total_time,21513,X:TOTAL,42372.93,
AccumulatedTime,yltime,2017-06-09T15:37:48.420000,total_time,21512,X:TOTAL,42370.77,
AccumulatedTime,yltime,2017-06-09T15:37:46.260000,total_time,21511,X:TOTAL,42368.61,
AccumulatedTime,yltime,2017-06-09T15:37:44.090000,total_time,21510,X:TOTAL,42366.44,
AccumulatedTime,yltime,2017-06-09T15:37:41.930000,total_time,21509,X:TOTAL,42364.28,
AccumulatedTime,yltime,2017-06-09T15:37:39.760000,total_time,21508,X:TOTAL,42362.11,
AccumulatedTime,yltime,2017-06-09T15:37:37.600000,total_time,21507,X:TOTAL,42359.95,
AccumulatedTime,yltime,2017-06-09T15:37:35.443000,total_time,21506,X:TOTAL,42357.793,
AccumulatedTime,yltime,2017-06-09T15:37:33.273000,total_time,21505,X:TOTAL,42355.623,
AccumulatedTime,yltime,2017-06-09T15:37:31.083000,total_time,21504,X:TOTAL,42353.433,
AccumulatedTime,yltime,2017-06-09T15:37:28.923000,total_time,21503,X:TOTAL,42351.273,
AccumulatedTime,yltime,2017-06-09T15:37:26.753000,total_time,21502,X:TOTAL,42349.103,
AccumulatedTime,yltime,2017-06-09T15:37:24.593000,total_time,21501,X:TOTAL,42346.943,
AccumulatedTime,yltime,2017-06-09T15:37:22.413000,total_time,21500,X:TOTAL,42344.763,
AccumulatedTime,yltime,2017-06-09T15:37:20.263000,total_time,21499,X:TOTAL,42342.613,
AccumulatedTime,yltime,2017-06-09T15:37:18.103000,total_time,21498,X:TOTAL,42340.453,
AccumulatedTime,yltime,2017-06-09T15:37:15.953000,total_time,21497,X:TOTAL,42338.303,
AccumulatedTime,yltime,2017-06-09T15:37:13.793000,total_time,21496,X:TOTAL,42336.143,
AccumulatedTime,yltime,2017-06-09T15:37:11.643000,total_time,21495,X:TOTAL,42333.993,
AccumulatedTime,yltime,2017-06-09T15:37:09.483000,total_time,21494,X:TOTAL,42331.833,
AccumulatedTime,yltime,2017-06-09T15:37:07.323000,total_time,21493,X:TOTAL,42329.673,
AccumulatedTime,yltime,2017-06-09T15:37:05.159000,total_time,21492,X:TOTAL,42327.509,
AccumulatedTime,yltime,2017-06-09T15:37:02.999000,total_time,21491,X:TOTAL,42325.349,
AccumulatedTime,yltime,2017-06-09T15:37:00.819000,total_time,21490,X:TOTAL,42323.169,
AccumulatedTime,yltime,2017-06-09T15:36:58.649000,total_time,21489,X:TOTAL,42320.999,
AccumulatedTime,yltime,2017-06-09T15:36:56.479000,total_time,21488,X:TOTAL,42318.829,
AccumulatedTime,yltime,2017-06-09T15:36:54.309000,total_time,21487,X:TOTAL,42316.659,
AccumulatedTime,yltime,2017-06-09T15:36:52.149000,total_time,21486,X:TOTAL,42314.499,
AccumulatedTime,yltime,2017-06-09T15:36:49.999000,total_time,21485,X:TOTAL,42312.349,
AccumulatedTime,yltime,2017-06-09T15:36:47.839000,total_time,21484,X:TOTAL,42310.189,
AccumulatedTime,yltime,2017-06-09T15:36:45.689000,total_time,21483,X:TOTAL,42308.039,
AccumulatedTime,yltime,2017-06-09T15:36:43.529000,total_time,21482,X:TOTAL,42305.879,
AccumulatedTime,yltime,2017-06-09T15:36:41.359000,total_time,21481,X:TOTAL,42303.709,
AccumulatedTime,yltime,2017-06-09T15:36:39.189000,total_time,21480,X:TOTAL,42301.539,
AccumulatedTime,yltime,2017-06-09T15:36:36.999000,total_time,21479,X:TOTAL,42299.349,
AccumulatedTime,yltime,2017-06-09T15:36:34.835000,total_time,21478,X:TOTAL,42297.185,
AccumulatedTime,yltime,2017-06-09T15:36:32.685000,total_time,21477,X:TOTAL,42295.035,
AccumulatedTime,yltime,2017-06-09T15:36:30.525000,total_time,21476,X:TOTAL,42292.875,
AccumulatedTime,yltime,2017-06-09T15:36:28.365000,total_time,21475,X:TOTAL,42290.715,
AccumulatedTime,yltime,2017-06-09T15:36:26.195000,total_time,21474,X:TOTAL,42288.545,
AccumulatedTime,yltime,2017-06-09T15:36:24.025000,total_time,21473,X:TOTAL,42286.375,
AccumulatedTime,yltime,2017-06-09T15:36:21.865000,total_time,21472,X:TOTAL,42284.215,
AccumulatedTime,yltime,2017-06-09T15:36:19.705000,total_time,21471,X:TOTAL,42282.055,
AccumulatedTime,yltime,2017-06-09T15:36:17.545000,total_time,21470,X:TOTAL,42279.895,
AccumulatedTime,yltime,2017-06-09T15:36:15.375000,total_time,21469,X:TOTAL,42277.725,
AccumulatedTime,yltime,2017-06-09T15:36:13.225000,total_time,21468,X:TOTAL,42275.575,
AccumulatedTime,yltime,2017-06-09T15:36:11.055000,total_time,21467,X:TOTAL,42273.405,
AccumulatedTime,yltime,2017-06-09T15:36:08.885000,total_time,21466,X:TOTAL,42271.235,
AccumulatedTime,yltime,2017-06-09T15:36:06.735000,total_time,21465,X:TOTAL,42269.085,
AccumulatedTime,yltime,2017-06-09T15:36:04.544000,total_time,21464,X:TOTAL,42266.894,
AccumulatedTime,yltime,2017-06-09T15:36:02.384000,total_time,21463,X:TOTAL,42264.734,
AccumulatedTime,yltime,2017-06-09T15:36:00.234000,total_time,21462,X:TOTAL,42262.584,
AccumulatedTime,yltime,2017-06-09T15:35:58.074000,total_time,21461,X:TOTAL,42260.424,
AccumulatedTime,yltime,2017-06-09T15:35:55.914000,total_time,21460,X:TOTAL,42258.264,
AccumulatedTime,yltime,2017-06-09T15:35:53.764000,total_time,21459,X:TOTAL,42256.114,
AccumulatedTime,yltime,2017-06-09T15:35:51.604000,total_time,21458,X:TOTAL,42253.954,
AccumulatedTime,yltime,2017-06-09T15:35:49.444000,total_time,21457,X:TOTAL,42251.794,
AccumulatedTime,yltime,2017-06-09T15:35:47.280000,total_time,21456,X:TOTAL,42249.63,
AccumulatedTime,yltime,2017-06-09T15:35:45.090000,total_time,21455,X:TOTAL,42247.44,
AccumulatedTime,yltime,2017-06-09T15:35:42.930000,total_time,21454,X:TOTAL,42245.28,
AccumulatedTime,yltime,2017-06-09T15:35:40.770000,total_time,21453,X:TOTAL,42243.12,
AccumulatedTime,yltime,2017-06-09T15:35:38.610000,total_time,21452,X:TOTAL,42240.96,
AccumulatedTime,yltime,2017-06-09T15:35:36.450000,total_time,21451,X:TOTAL,42238.8,
AccumulatedTime,yltime,2017-06-09T15:35:34.289000,total_time,21450,X:TOTAL,42236.639,
AccumulatedTime,yltime,2017-06-09T15:35:32.129000,total_time,21449,X:TOTAL,42234.479,
AccumulatedTime,yltime,2017-06-09T15:35:29.969000,total_time,21448,X:TOTAL,42232.319,
AccumulatedTime,yltime,2017-06-09T15:35:27.809000,total_time,21447,X:TOTAL,42230.159,
AccumulatedTime,yltime,2017-06-09T15:35:25.639000,total_time,21446,X:TOTAL,42227.989,
AccumulatedTime,yltime,2017-06-09T15:35:23.479000,total_time,21445,X:TOTAL,42225.829,
AccumulatedTime,yltime,2017-06-09T15:35:21.309000,total_time,21444,X:TOTAL,42223.659,
AccumulatedTime,yltime,2017-06-09T15:35:19.159000,total_time,21443,X:TOTAL,42221.509,
AccumulatedTime,yltime,2017-06-09T15:35:16.989000,total_time,21442,X:TOTAL,42219.339,
AccumulatedTime,yltime,2017-06-09T15:35:14.839000,total_time,21441,X:TOTAL,42217.189,
AccumulatedTime,yltime,2017-06-09T15:35:12.679000,total_time,21440,X:TOTAL,42215.029,
AccumulatedTime,yltime,2017-06-09T15:35:10.519000,total_time,21439,X:TOTAL,42212.869,
AccumulatedTime,yltime,2017-06-09T15:35:08.359000,total_time,21438,X:TOTAL,42210.709,
AccumulatedTime,yltime,2017-06-09T15:35:06.199000,total_time,21437,X:TOTAL,42208.549,
AccumulatedTime,yltime,2017-06-09T15:35:04.035000,total_time,21436,X:TOTAL,42206.385,
AccumulatedTime,yltime,2017-06-09T15:35:01.865000,total_time,21435,X:TOTAL,42204.215,
AccumulatedTime,yltime,2017-06-09T15:34:59.705000,total_time,21434,X:TOTAL,42202.055,
AccumulatedTime,yltime,2017-06-09T15:34:57.545000,total_time,21433,X:TOTAL,42199.895,
AccumulatedTime,yltime,2017-06-09T15:34:55.375000,total_time,21432,X:TOTAL,42197.725,
AccumulatedTime,yltime,2017-06-09T15:34:53.205000,total_time,21431,X:TOTAL,42195.555,
AccumulatedTime,yltime,2017-06-09T15:34:51.055000,total_time,21430,X:TOTAL,42193.405,
AccumulatedTime,yltime,2017-06-09T15:34:48.885000,total_time,21429,X:TOTAL,42191.235,
AccumulatedTime,yltime,2017-06-09T15:34:46.735000,total_time,21428,X:TOTAL,42189.085,
AccumulatedTime,yltime,2017-06-09T15:34:44.575000,total_time,21427,X:TOTAL,42186.925,
AccumulatedTime,yltime,2017-06-09T15:34:42.425000,total_time,21426,X:TOTAL,42184.775,
AccumulatedTime,yltime,2017-06-09T15:34:40.275000,total_time,21425,X:TOTAL,42182.625,
AccumulatedTime,yltime,2017-06-09T15:34:38.125000,total_time,21424,X:TOTAL,42180.475,
AccumulatedTime,yltime,2017-06-09T15:34:35.965000,total_time,21423,X:TOTAL,42178.315,
AccumulatedTime,yltime,2017-06-09T15:34:33.805000,total_time,21422,X:TOTAL,42176.155,
AccumulatedTime,yltime,2017-06-09T15:34:31.645000,total_time,21421,X:TOTAL,42173.995,
AccumulatedTime,yltime,2017-06-09T15:34:29.475000,total_time,21420,X:TOTAL,42171.825,
AccumulatedTime,yltime,2017-06-09T15:34:27.315000,total_time,21419,X:TOTAL,42169.665,
AccumulatedTime,yltime,2017-06-09T15:34:25.155000,total_time,21418,X:TOTAL,42167.505,
AccumulatedTime,yltime,2017-06-09T15:34:22.965000,total_time,21417,X:TOTAL,42165.315,
AccumulatedTime,yltime,2017-06-09T15:34:20.785000,total_time,21416,X:TOTAL,42163.135,
AccumulatedTime,yltime,2017-06-09T15:34:18.605000,total_time,21415,X:TOTAL,42160.955,
AccumulatedTime,yltime,2017-06-09T15:34:16.455000,total_time,21414,X:TOTAL,42158.805,
AccumulatedTime,yltime,2017-06-09T15:34:14.295000,total_time,21413,X:TOTAL,42156.645,
AccumulatedTime,yltime,2017-06-09T15:34:12.125000,total_time,21412,X:TOTAL,42154.475,
AccumulatedTime,yltime,2017-06-09T15:34:09.965000,total_time,21411,X:TOTAL,42152.315,
AccumulatedTime,yltime,2017-06-09T15:34:07.815000,total_time,21410,X:TOTAL,42150.165,
AccumulatedTime,yltime,2017-06-09T15:34:05.665000,total_time,21409,X:TOTAL,42148.015,
AccumulatedTime,yltime,2017-06-09T15:34:03.486000,total_time,21408,X:TOTAL,42145.836,
AccumulatedTime,yltime,2017-06-09T15:34:01.326000,total_time,21407,X:TOTAL,42143.676,
AccumulatedTime,yltime,2017-06-09T15:33:59.162000,total_time,21406,X:TOTAL,42141.512,
AccumulatedTime,yltime,2017-06-09T15:33:57.002000,total_time,21405,X:TOTAL,42139.352,
AccumulatedTime,yltime,2017-06-09T15:33:54.832000,total_time,21404,X:TOTAL,42137.182,
AccumulatedTime,yltime,2017-06-09T15:33:52.682000,total_time,21403,X:TOTAL,42135.032,
AccumulatedTime,yltime,2017-06-09T15:33:50.512000,total_time,21402,X:TOTAL,42132.862,
AccumulatedTime,yltime,2017-06-09T15:33:48.352000,total_time,21401,X:TOTAL,42130.702,
AccumulatedTime,yltime,2017-06-09T15:33:46.192000,total_time,21400,X:TOTAL,42128.542,
AccumulatedTime,yltime,2017-06-09T15:33:44.022000,total_time,21399,X:TOTAL,42126.372,
AccumulatedTime,yltime,2017-06-09T15:33:41.862000,total_time,21398,X:TOTAL,42124.212,
AccumulatedTime,yltime,2017-06-09T15:33:39.712000,total_time,21397,X:TOTAL,42122.062,
AccumulatedTime,yltime,2017-06-09T15:33:37.512000,total_time,21396,X:TOTAL,42119.862,
AccumulatedTime,yltime,2017-06-09T15:33:35.336000,total_time,21395,X:TOTAL,42117.686,
AccumulatedTime,yltime,2017-06-09T15:33:33.166000,total_time,21394,X:TOTAL,42115.516,
AccumulatedTime,yltime,2017-06-09T15:33:31.006000,total_time,21393,X:TOTAL,42113.356,
AccumulatedTime,yltime,2017-06-09T15:33:28.846000,total_time,21392,X:TOTAL,42111.196,
AccumulatedTime,yltime,2017-06-09T15:33:26.686000,total_time,21391,X:TOTAL,42109.036,
AccumulatedTime,yltime,2017-06-09T15:33:24.526000,total_time,21390,X:TOTAL,42106.876,
AccumulatedTime,yltime,2017-06-09T15:33:22.366000,total_time,21389,X:TOTAL,42104.716,
AccumulatedTime,yltime,2017-06-09T15:33:20.146000,total_time,21388,X:TOTAL,42102.496,
AccumulatedTime,yltime,2017-06-09T15:33:17.976000,total_time,21387,X:TOTAL,42100.326,
AccumulatedTime,yltime,2017-06-09T15:33:15.806000,total_time,21386,X:TOTAL,42098.156,
AccumulatedTime,yltime,2017-06-09T15:33:13.656000,total_time,21385,X:TOTAL,42096.006,
AccumulatedTime,yltime,2017-06-09T15:33:11.486000,total_time,21384,X:TOTAL,42093.836,
AccumulatedTime,yltime,2017-06-09T15:33:09.326000,total_time,21383,X:TOTAL,42091.676,
AccumulatedTime,yltime,2017-06-09T15:33:07.172000,total_time,21382,X:TOTAL,42089.522,
AccumulatedTime,yltime,2017-06-09T15:33:04.946000,total_time,21381,X:TOTAL,42087.296,
AccumulatedTime,yltime,2017-06-09T15:33:02.786000,total_time,21380,X:TOTAL,42085.136,
AccumulatedTime,yltime,2017-06-09T15:33:00.616000,total_time,21379,X:TOTAL,42082.966,
AccumulatedTime,yltime,2017-06-09T15:32:58.406000,total_time,21378,X:TOTAL,42080.756,
AccumulatedTime,yltime,2017-06-09T15:32:56.236000,total_time,21377,X:TOTAL,42078.586,
